,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1584509.4504529922,14336.0,110.526607872,0.875,8.604603037308674,8.604603037308674,1.984403875
