,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,3407412.8380723195,18816.0,181.09124351999998,0.9375,10.025335459183673,10.025335459183673,1.984403875
