,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,73144383.65672739,84672.0,863.8556270871999,1.0,9.963258347828605,9.963258347828605,1.984403875
