,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,16847671268.096766,1806336.0,9326.9863791104,1.0,5.0424644893585695,5.0424644893585695,1.984403875
