,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,937649.8043136,11200.0,83.71873252799999,0.984375,7.415562334183673,7.415562334183673,1.984403875
