,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1010463.6371945472,12096.0,83.53700704319999,0.875,7.707776685622165,7.707776685622165,1.984403875
