,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,4170806583.501835,903168.0,4617.974267801599,1.0,4.993246545382475,4.993246545382475,1.984403875
