,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,39751432.372905575,16384.0,2426.2348860416,1.0,144.61486852416994,144.61486852416994,1.984403875
