,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1.1500966548,3.0,0.38336555159999997,0.78125,159.7356465,159.7356465,1.984403875
