,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,5332485.6788779,27648.0,192.87057576959995,1.0,6.812433870442708,6.812433870442708,1.984403875
