,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1479196.145103667,10752.0,137.57404623359997,0.984375,12.693655945294784,12.693655945294784,1.984403875
