,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,2328141258.63936,576000.0,4041.91190736,0.9375,7.3095918463541665,7.3095918463541665,1.984403875
