,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1491783734.6455944,100352.0,14865.5107486208,1.0,144.66179389000717,144.66179389000717,1.984403875
