,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,5.178364692,6.0,0.8630607819999999,0.9375,149.83694131944443,149.83694131944443,1.984403875
