,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,86524968.35283516,112896.0,766.4130558464,1.0,6.629555075910573,6.629555075910573,1.984403875
