,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,82152412.89615358,134784.0,609.5116104,0.8125,5.435259898743973,5.435259898743973,1.984403875
