,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,579035.1191833598,7840.0,73.85652030399999,0.9375,9.812994300595237,9.812994300595237,1.984403875
