,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,73.548434808,24.0,3.064518117,0.84375,147.78733203125,147.78733203125,1.984403875
