,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,3561019.3567057536,24864.0,143.2198904724,0.57421875,9.796140697393824,9.796140697393824,1.984403875
