,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,67052264.8616239,100352.0,668.1706877951998,1.0,6.502216570671236,6.502216570671236,1.984403875
