,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,6337354.775276134,32368.0,195.79074318079998,1.0,5.907127336798689,5.907127336798689,1.984403875
