,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1256701.4744137726,12544.0,100.18347213119999,0.921875,8.460344344787703,8.460344344787703,1.984403875
