,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,113003304.96983038,115200.0,980.9314667519999,1.0,8.315459075520833,8.315459075520833,1.984403875
