,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,1597512.0587231233,12096.0,132.0694492992,0.875,12.185758841765873,12.185758841765873,1.984403875
