,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,522.877511424,64.0,8.169961116,0.84375,147.7495861545139,147.7495861545139,1.984403875
