,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,202532347.96922144,36864.0,5494.0415573248,1.0,145.54239795803494,145.54239795803494,1.984403875
