,EDP (uJ cycles),Cycles,Energy (uJ),Utilization,pJ/Algorithm-Compute,pJ/Actual-Compute,Area (mm2)
0,67656.1139638272,2688.0,25.169685254399997,0.984375,9.289406937358276,9.289406937358276,1.984403875
